Scenario,Region,Variable,Type,Year,Value
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2026,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2027,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2028,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2029,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2030,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2031,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2032,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2033,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2034,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2035,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2036,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2037,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2038,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2039,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2040,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2041,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2042,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2043,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2044,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2045,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2046,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2047,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2048,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2049,0
Evolving Policies,Nova Scotia,Uranium,Primary Fuel,2050,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2005,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2006,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2007,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2008,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2009,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2010,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2011,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2012,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2013,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2014,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2015,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2016,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2017,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2018,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2019,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2020,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2021,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2022,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2023,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2024,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2025,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2026,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2027,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2028,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2029,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2030,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2031,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2032,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2033,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2034,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2035,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2036,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2037,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2038,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2039,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2040,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2041,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2042,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2043,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2044,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2045,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2046,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2047,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2048,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2049,0
Evolving Policies,Nunavut,Uranium,Primary Fuel,2050,0
Evolving Policies,Ontario,Uranium,Primary Fuel,2005,77969
Evolving Policies,Ontario,Uranium,Primary Fuel,2006,83457
Evolving Policies,Ontario,Uranium,Primary Fuel,2007,79750
Evolving Policies,Ontario,Uranium,Primary Fuel,2008,85832
Evolving Policies,Ontario,Uranium,Primary Fuel,2009,81395.98
Evolving Policies,Ontario,Uranium,Primary Fuel,2010,81975
Evolving Policies,Ontario,Uranium,Primary Fuel,2011,84766
Evolving Policies,Ontario,Uranium,Primary Fuel,2012,84866
Evolving Policies,Ontario,Uranium,Primary Fuel,2013,93102.99
Evolving Policies,Ontario,Uranium,Primary Fuel,2014,96195.59
Evolving Policies,Ontario,Uranium,Primary Fuel,2015,91768.98
Evolving Policies,Ontario,Uranium,Primary Fuel,2016,91142.01
Evolving Policies,Ontario,Uranium,Primary Fuel,2017,90445
Evolving Policies,Ontario,Uranium,Primary Fuel,2018,90155.01
Evolving Policies,Ontario,Uranium,Primary Fuel,2019,90454
Evolving Policies,Ontario,Uranium,Primary Fuel,2020,78513.96
Evolving Policies,Ontario,Uranium,Primary Fuel,2021,73695.8
Evolving Policies,Ontario,Uranium,Primary Fuel,2022,76110.52
Evolving Policies,Ontario,Uranium,Primary Fuel,2023,64975.64
Evolving Policies,Ontario,Uranium,Primary Fuel,2024,75346.56
Evolving Policies,Ontario,Uranium,Primary Fuel,2025,68445.5
Evolving Policies,Ontario,Uranium,Primary Fuel,2026,63105.11
Evolving Policies,Ontario,Uranium,Primary Fuel,2027,69400.34
Evolving Policies,Ontario,Uranium,Primary Fuel,2028,75838.45
Evolving Policies,Ontario,Uranium,Primary Fuel,2029,70893.45
Evolving Policies,Ontario,Uranium,Primary Fuel,2030,77736.77
Evolving Policies,Ontario,Uranium,Primary Fuel,2031,71040.09
Evolving Policies,Ontario,Uranium,Primary Fuel,2032,77883.41
Evolving Policies,Ontario,Uranium,Primary Fuel,2033,77924.14
Evolving Policies,Ontario,Uranium,Primary Fuel,2034,84767.45
Evolving Policies,Ontario,Uranium,Primary Fuel,2035,86590.41
Evolving Policies,Ontario,Uranium,Primary Fuel,2036,86590.41
Evolving Policies,Ontario,Uranium,Primary Fuel,2037,86632.02
Evolving Policies,Ontario,Uranium,Primary Fuel,2038,86632.02
Evolving Policies,Ontario,Uranium,Primary Fuel,2039,86715.24
Evolving Policies,Ontario,Uranium,Primary Fuel,2040,86881.68
Evolving Policies,Ontario,Uranium,Primary Fuel,2041,87048.12
Evolving Policies,Ontario,Uranium,Primary Fuel,2042,87214.55
Evolving Policies,Ontario,Uranium,Primary Fuel,2043,87381
Evolving Policies,Ontario,Uranium,Primary Fuel,2044,87589.05
Evolving Policies,Ontario,Uranium,Primary Fuel,2045,87797.09
Evolving Policies,Ontario,Uranium,Primary Fuel,2046,88213.2
Evolving Policies,Ontario,Uranium,Primary Fuel,2047,89045.4
Evolving Policies,Ontario,Uranium,Primary Fuel,2048,89877.59
Evolving Policies,Ontario,Uranium,Primary Fuel,2049,90709.79
Evolving Policies,Ontario,Uranium,Primary Fuel,2050,90709.79
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2005,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2006,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2007,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2008,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2009,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2010,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2011,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2012,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2013,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2014,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2015,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2016,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2017,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2018,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2019,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2020,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2021,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2022,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2023,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2024,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2025,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2026,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2027,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2028,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2029,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2030,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2031,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2032,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2033,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2034,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2035,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2036,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2037,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2038,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2039,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2040,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2041,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2042,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2043,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2044,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2045,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2046,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2047,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2048,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2049,0
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2050,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2005,4321.577
Evolving Policies,Quebec,Uranium,Primary Fuel,2006,4321.577
Evolving Policies,Quebec,Uranium,Primary Fuel,2007,4321.577
Evolving Policies,Quebec,Uranium,Primary Fuel,2008,3624.231
Evolving Policies,Quebec,Uranium,Primary Fuel,2009,3596.279
Evolving Policies,Quebec,Uranium,Primary Fuel,2010,3551.588
Evolving Policies,Quebec,Uranium,Primary Fuel,2011,3525.216
Evolving Policies,Quebec,Uranium,Primary Fuel,2012,4212.618
Evolving Policies,Quebec,Uranium,Primary Fuel,2013,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2014,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2015,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2016,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2017,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2018,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2019,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2020,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2021,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2022,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2023,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2024,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2025,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2026,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2027,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2028,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2029,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2030,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2031,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2032,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2033,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2034,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2035,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2036,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2037,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2038,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2039,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2040,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2041,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2042,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2043,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2044,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2045,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2046,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2047,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2048,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2049,0
Evolving Policies,Quebec,Uranium,Primary Fuel,2050,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2005,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2006,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2007,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2008,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2009,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2010,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2011,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2012,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2013,0
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2014,0
